"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"match_id"
"SKNDZ_AUTONOMIC_GANGLIA"	"SK-N-DZ"	NA	"eurofins"	"CNS"	"SKNDZ"
"SKNEP1_KIDNEY"	"SK-NEP-1"	NA	"cosmic_clp"	"kidney"	"SKNEP1"
"SKNEP1_KIDNEY"	"SK-NEP-1"	"909730"	"gdsc"	"kidney"	"SKNEP1"
"SKNEP1_KIDNEY"	"SK-NEP-1"	NA	"eurofins"	"Kidney"	"SKNEP1"
"SKNFI_AUTONOMIC_GANGLIA"	"SKNFI_AUTONOMIC_GANGLIA"	"SK-N-FI"	"CCLE"	"autonomic_ganglia"	"SKNFI"
"SKNFI_AUTONOMIC_GANGLIA"	"SK-N-FI"	NA	"cosmic_clp"	"autonomic_ganglia"	"SKNFI"
"SKNFI_AUTONOMIC_GANGLIA"	"SK-N-FI"	"688087"	"gdsc"	"nervous_system"	"SKNFI"
"SKNFI_AUTONOMIC_GANGLIA"	"SK-N-FI"	NA	"eurofins"	"CNS"	"SKNFI"
"SKNMC_BONE"	"SKNMC_BONE"	"SK-N-MC"	"CCLE"	"bone"	"SKNMC"
"SKNSH_AUTONOMIC_GANGLIA"	"SKNSH_AUTONOMIC_GANGLIA"	"SK-N-SH"	"CCLE"	"autonomic_ganglia"	"SKNSH"
"SKNSH_AUTONOMIC_GANGLIA"	"SK-N-SH"	NA	"cosmic_clp"	"autonomic_ganglia"	"SKNSH"
"SKO007_NS"	"SKO-007"	NA	"eurofins"	"Haematopoietic and lymphoid (B lymphocyte)"	"SKO007"
"SKOV3_OVARY"	"SKOV3_OVARY"	"SK-OV-3"	"CCLE"	"ovary"	"SKOV3"
"SKOV3_OVARY"	"SK-OV-3"	NA	"cosmic_clp"	"ovary"	"SKOV3"
"SKOV3_OVARY"	"SK-OV-3"	"905959"	"gdsc"	"urogenital_system"	"SKOV3"
"SKOV3_OVARY"	"SKOV3"	NA	"eurofins"	"Female GU (Ovary"	"SKOV3"
"SKPNDW_BONE"	"SK-PN-DW"	NA	"cosmic_clp"	"bone"	"SKPNDW"
"SKPNDW_BONE"	"SK-PN-DW"	"909731"	"gdsc"	"bone"	"SKPNDW"
"SKRC20_KIDNEY"	"SKRC20_KIDNEY"	"SK-RC-20"	"CCLE"	"kidney"	"SKRC20"
"SKRC31_KIDNEY"	"SKRC31_KIDNEY"	"SK-RC 31"	"CCLE"	"kidney"	"SKRC31"
"SKUT1_SOFT_TISSUE"	"SKUT1_SOFT_TISSUE"	"SK-UT-1"	"CCLE"	"soft_tissue"	"SKUT1"
"SKUT1_SOFT_TISSUE"	"SK-UT-1"	NA	"cosmic_clp"	"soft_tissue"	"SKUT1"
"SKUT1_SOFT_TISSUE"	"SK-UT-1"	"909732"	"gdsc"	"soft_tissue"	"SKUT1"
"SKUT1_SOFT_TISSUE"	"SK-UT-1"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"SKUT1"
"SLR20_KIDNEY"	"SLR20_KIDNEY"	"SLR 20"	"CCLE"	"kidney"	"SLR20"
"SLR21_KIDNEY"	"SLR21_KIDNEY"	"SLR 21"	"CCLE"	"kidney"	"SLR21"
"SLR23_KIDNEY"	"SLR23_KIDNEY"	"SLR 23"	"CCLE"	"kidney"	"SLR23"
"SLR24_KIDNEY"	"SLR24_KIDNEY"	"SLR 24"	"CCLE"	"kidney"	"SLR24"
"SLR25_KIDNEY"	"SLR25_KIDNEY"	"SLR 25"	"CCLE"	"kidney"	"SLR25"
"SLR26_KIDNEY"	"SLR26_KIDNEY"	"SLR 26"	"CCLE"	"kidney"	"SLR26"
"SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SLVL"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SLVL"
"SN12C_KIDNEY"	"SN12C"	NA	"cosmic_clp"	"kidney"	"SN12C"
"SN12C_KIDNEY"	"SN12C"	"905979"	"gdsc"	"kidney"	"SN12C"
"SNB19_CENTRAL_NERVOUS_SYSTEM"	"SNB19_CENTRAL_NERVOUS_SYSTEM"	"SNB-19"	"CCLE"	"central_nervous_system"	"SNB19"
"SNB19_CENTRAL_NERVOUS_SYSTEM"	"SNB19"	NA	"cosmic_clp"	"central_nervous_system"	"SNB19"
"SNB19_CENTRAL_NERVOUS_SYSTEM"	"SNB-19"	NA	"eurofins"	"CNS"	"SNB19"
"SNB75_CENTRAL_NERVOUS_SYSTEM"	"SNB75"	NA	"cosmic_clp"	"central_nervous_system"	"SNB75"
"SNB75_CENTRAL_NERVOUS_SYSTEM"	"SNB75"	"905982"	"gdsc"	"nervous_system"	"SNB75"
"SNGM_ENDOMETRIUM"	"SNGM_ENDOMETRIUM"	"SNG-M"	"CCLE"	"endometrium"	"SNGM"
"SNGM_ENDOMETRIUM"	"SNG-M"	NA	"cosmic_clp"	"endometrium"	"SNGM"
"SNGM_ENDOMETRIUM"	"SNG-M"	"909735"	"gdsc"	"urogenital_system"	"SNGM"
"SNU1_STOMACH"	"SNU1_STOMACH"	"SNU-1"	"CCLE"	"stomach"	"SNU1"
"SNU1_STOMACH"	"SNU-1"	NA	"eurofins"	"Colon/GI (Stomach)"	"SNU1"
"SNU1033_LARGE_INTESTINE"	"SNU1033_LARGE_INTESTINE"	"SNU-1033"	"CCLE"	"large_intestine"	"SNU1033"
"SNU1040_LARGE_INTESTINE"	"SNU1040_LARGE_INTESTINE"	"SNU-1040"	"CCLE"	"large_intestine"	"SNU1040"
"SNU1040_LARGE_INTESTINE"	"SNU-1040"	NA	"cosmic_clp"	"large_intestine"	"SNU1040"
"SNU1041_UPPER_AERODIGESTIVE_TRACT"	"SNU1041_UPPER_AERODIGESTIVE_TRACT"	"SNU-1041"	"CCLE"	"upper_aerodigestive_tract"	"SNU1041"
"SNU1066_UPPER_AERODIGESTIVE_TRACT"	"SNU1066_UPPER_AERODIGESTIVE_TRACT"	"SNU-1066"	"CCLE"	"upper_aerodigestive_tract"	"SNU1066"
"SNU1076_UPPER_AERODIGESTIVE_TRACT"	"SNU1076_UPPER_AERODIGESTIVE_TRACT"	"SNU-1076"	"CCLE"	"upper_aerodigestive_tract"	"SNU1076"
"SNU1077_ENDOMETRIUM"	"SNU1077_ENDOMETRIUM"	"SNU-1077"	"CCLE"	"endometrium"	"SNU1077"
"SNU1079_BILIARY_TRACT"	"SNU1079_BILIARY_TRACT"	"SNU-1079"	"CCLE"	"biliary_tract"	"SNU1079"
"SNU1105_CENTRAL_NERVOUS_SYSTEM"	"SNU1105_CENTRAL_NERVOUS_SYSTEM"	"SNU-1105"	"CCLE"	"central_nervous_system"	"SNU1105"
"SNU119_OVARY"	"SNU119_OVARY"	"SNU-119"	"CCLE"	"ovary"	"SNU119"
"SNU1196_BILIARY_TRACT"	"SNU1196_BILIARY_TRACT"	"SNU-1196"	"CCLE"	"biliary_tract"	"SNU1196"
"SNU1197_LARGE_INTESTINE"	"SNU1197_LARGE_INTESTINE"	"SNU-1197"	"CCLE"	"large_intestine"	"SNU1197"
"SNU1214_UPPER_AERODIGESTIVE_TRACT"	"SNU1214_UPPER_AERODIGESTIVE_TRACT"	"SNU-1214"	"CCLE"	"upper_aerodigestive_tract"	"SNU1214"
"SNU1272_KIDNEY"	"SNU1272_KIDNEY"	"SNU-1272"	"CCLE"	"kidney"	"SNU1272"
"SNU16_STOMACH"	"SNU16_STOMACH"	"SNU-16"	"CCLE"	"stomach"	"SNU16"
"SNU16_STOMACH"	"SNU-16"	NA	"eurofins"	"Colon/GI (Stomach)"	"SNU16"
"SNU175_LARGE_INTESTINE"	"SNU175_LARGE_INTESTINE"	"SNU-175"	"CCLE"	"large_intestine"	"SNU175"
"SNU175_LARGE_INTESTINE"	"SNU-175"	NA	"cosmic_clp"	"large_intestine"	"SNU175"
"SNU182_LIVER"	"SNU182_LIVER"	"SNU-182"	"CCLE"	"liver"	"SNU182"
"SNU182_LIVER"	"SNU-182"	NA	"cosmic_clp"	"liver"	"SNU182"
"SNU201_CENTRAL_NERVOUS_SYSTEM"	"SNU201_CENTRAL_NERVOUS_SYSTEM"	"SNU-201"	"CCLE"	"central_nervous_system"	"SNU201"
"SNU213_PANCREAS"	"SNU213_PANCREAS"	"SNU-213"	"CCLE"	"pancreas"	"SNU213"
"SNU216_STOMACH"	"SNU216_STOMACH"	"SNU-216"	"CCLE"	"stomach"	"SNU216"
"SNU245_BILIARY_TRACT"	"SNU245_BILIARY_TRACT"	"SNU-245"	"CCLE"	"biliary_tract"	"SNU245"
"SNU283_LARGE_INTESTINE"	"SNU283_LARGE_INTESTINE"	"SNU-283"	"CCLE"	"large_intestine"	"SNU283"
"SNU283_LARGE_INTESTINE"	"SNU-283"	NA	"cosmic_clp"	"large_intestine"	"SNU283"
"SNU308_BILIARY_TRACT"	"SNU308_BILIARY_TRACT"	"SNU-308"	"CCLE"	"biliary_tract"	"SNU308"
"SNU324_PANCREAS"	"SNU324_PANCREAS"	"SNU-324"	"CCLE"	"pancreas"	"SNU324"
"SNU349_KIDNEY"	"SNU349_KIDNEY"	"SNU-349"	"CCLE"	"kidney"	"SNU349"
"SNU387_LIVER"	"SNU387_LIVER"	"SNU-387"	"CCLE"	"liver"	"SNU387"
"SNU387_LIVER"	"SNU-387"	NA	"cosmic_clp"	"liver"	"SNU387"
"SNU387_LIVER"	"SNU-387"	"909736"	"gdsc"	"digestive_system"	"SNU387"
"SNU398_LIVER"	"SNU398_LIVER"	"SNU-398"	"CCLE"	"liver"	"SNU398"
"SNU398_LIVER"	"SNU-398"	NA	"cosmic_clp"	"liver"	"SNU398"
"SNU407_LARGE_INTESTINE"	"SNU407_LARGE_INTESTINE"	"SNU-407"	"CCLE"	"large_intestine"	"SNU407"
"SNU407_LARGE_INTESTINE"	"SNU-407"	NA	"cosmic_clp"	"large_intestine"	"SNU407"
"SNU410_PANCREAS"	"SNU410_PANCREAS"	"SNU-410"	"CCLE"	"pancreas"	"SNU410"
"SNU423_LIVER"	"SNU423_LIVER"	"SNU-423"	"CCLE"	"liver"	"SNU423"
"SNU423_LIVER"	"SNU-423"	NA	"cosmic_clp"	"liver"	"SNU423"
"SNU423_LIVER"	"SNU-423"	"909737"	"gdsc"	"digestive_system"	"SNU423"
"SNU423_LIVER"	"SNU-423"	NA	"eurofins"	"Liver"	"SNU423"
"SNU449_LIVER"	"SNU449_LIVER"	"SNU-449"	"CCLE"	"liver"	"SNU449"
"SNU449_LIVER"	"SNU-449"	NA	"cosmic_clp"	"liver"	"SNU449"
"SNU449_LIVER"	"SNU-449"	"909738"	"gdsc"	"digestive_system"	"SNU449"
"SNU46_UPPER_AERODIGESTIVE_TRACT"	"SNU46_UPPER_AERODIGESTIVE_TRACT"	"SNU-46"	"CCLE"	"upper_aerodigestive_tract"	"SNU46"
"SNU466_CENTRAL_NERVOUS_SYSTEM"	"SNU466_CENTRAL_NERVOUS_SYSTEM"	"SNU-466"	"CCLE"	"central_nervous_system"	"SNU466"
"SNU475_LIVER"	"SNU475_LIVER"	"SNU-475"	"CCLE"	"liver"	"SNU475"
"SNU475_LIVER"	"SNU-475"	NA	"cosmic_clp"	"liver"	"SNU475"
"SNU475_LIVER"	"SNU-475"	"909739"	"gdsc"	"digestive_system"	"SNU475"
"SNU478_BILIARY_TRACT"	"SNU478_BILIARY_TRACT"	"SNU-478"	"CCLE"	"biliary_tract"	"SNU478"
"SNU489_CENTRAL_NERVOUS_SYSTEM"	"SNU489_CENTRAL_NERVOUS_SYSTEM"	"SNU-489"	"CCLE"	"central_nervous_system"	"SNU489"
"SNU5_STOMACH"	"SNU5_STOMACH"	"SNU-5"	"CCLE"	"stomach"	"SNU5"
"SNU5_STOMACH"	"SNU-5"	NA	"eurofins"	"Colon/GI (Stomach)"	"SNU5"
"SNU503_LARGE_INTESTINE"	"SNU503_LARGE_INTESTINE"	"SNU-503"	"CCLE"	"large_intestine"	"SNU503"
"SNU520_STOMACH"	"SNU520_STOMACH"	"SNU-520"	"CCLE"	"stomach"	"SNU520"
"SNU601_STOMACH"	"SNU601_STOMACH"	"SNU-601"	"CCLE"	"stomach"	"SNU601"
"SNU61_LARGE_INTESTINE"	"SNU61_LARGE_INTESTINE"	"SNU-61"	"CCLE"	"large_intestine"	"SNU61"
"SNU61_LARGE_INTESTINE"	"SNU-61"	NA	"cosmic_clp"	"large_intestine"	"SNU61"
"SNU620_STOMACH"	"SNU620_STOMACH"	"SNU-620"	"CCLE"	"stomach"	"SNU620"
"SNU626_CENTRAL_NERVOUS_SYSTEM"	"SNU626_CENTRAL_NERVOUS_SYSTEM"	"SNU-626"	"CCLE"	"central_nervous_system"	"SNU626"
"SNU668_STOMACH"	"SNU668_STOMACH"	"SNU-668"	"CCLE"	"stomach"	"SNU668"
"SNU685_ENDOMETRIUM"	"SNU685_ENDOMETRIUM"	"SNU-685"	"CCLE"	"endometrium"	"SNU685"
"SNU719_STOMACH"	"SNU719_STOMACH"	"SNU-719"	"CCLE"	"stomach"	"SNU719"
"SNU738_CENTRAL_NERVOUS_SYSTEM"	"SNU738_CENTRAL_NERVOUS_SYSTEM"	"SNU-738"	"CCLE"	"central_nervous_system"	"SNU738"
"SNU761_LIVER"	"SNU761_LIVER"	"SNU-761"	"CCLE"	"liver"	"SNU761"
"SNU8_OVARY"	"SNU8_OVARY"	"SNU-8"	"CCLE"	"ovary"	"SNU8"
"SNU81_LARGE_INTESTINE"	"SNU81_LARGE_INTESTINE"	"SNU-81"	"CCLE"	"large_intestine"	"SNU81"
"SNU81_LARGE_INTESTINE"	"SNU-81"	NA	"cosmic_clp"	"large_intestine"	"SNU81"
"SNU840_OVARY"	"SNU840_OVARY"	"SNU-840"	"CCLE"	"ovary"	"SNU840"
"SNU869_BILIARY_TRACT"	"SNU869_BILIARY_TRACT"	"SNU-869"	"CCLE"	"biliary_tract"	"SNU869"
"SNU878_LIVER"	"SNU878_LIVER"	"SNU-878"	"CCLE"	"liver"	"SNU878"
"SNU886_LIVER"	"SNU886_LIVER"	"SNU-886"	"CCLE"	"liver"	"SNU886"
"SNU899_UPPER_AERODIGESTIVE_TRACT"	"SNU899_UPPER_AERODIGESTIVE_TRACT"	"SNU-899"	"CCLE"	"upper_aerodigestive_tract"	"SNU899"
"SNUC1_LARGE_INTESTINE"	"SNUC1_LARGE_INTESTINE"	"SNU-C1"	"CCLE"	"large_intestine"	"SNUC1"
"SNUC1_LARGE_INTESTINE"	"SNU-C1"	NA	"cosmic_clp"	"large_intestine"	"SNUC1"
"SNUC1_LARGE_INTESTINE"	"SNU-C1"	"910905"	"gdsc"	"digestive_system"	"SNUC1"
"SNUC2A_LARGE_INTESTINE"	"SNUC2A_LARGE_INTESTINE"	"SNU-C2A"	"CCLE"	"large_intestine"	"SNUC2A"
"SNUC2B_LARGE_INTESTINE"	"SNU-C2B"	NA	"cosmic_clp"	"large_intestine"	"SNUC2B"
"SNUC2B_LARGE_INTESTINE"	"SNU-C2B"	"909740"	"gdsc"	"digestive_system"	"SNUC2B"
"SNUC4_LARGE_INTESTINE"	"SNUC4_LARGE_INTESTINE"	"SNU-C4"	"CCLE"	"large_intestine"	"SNUC4"
"SNUC5_LARGE_INTESTINE"	"SNUC5_LARGE_INTESTINE"	"SNU-C5"	"CCLE"	"large_intestine"	"SNUC5"
"SNUC5_LARGE_INTESTINE"	"SNU-C5"	NA	"cosmic_clp"	"large_intestine"	"SNUC5"
"SQ1_LUNG"	"SQ1_LUNG"	"Sq-1"	"CCLE"	"lung"	"SQ1"
"SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SR"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SR"
"SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SR"	"905965"	"gdsc"	"blood"	"SR"
"SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SR"	NA	"eurofins"	"Haematopoietic and lymphoid (Large cell immunoblastic lymphoma )"	"SR"
"SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SR-786"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SR786"
"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ST486"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"ST486"
"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ST486"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"ST486"
"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ST486"	"910906"	"gdsc"	"blood"	"ST486"
"ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"ST486"	NA	"eurofins"	"Haematopoietic and lymphoid (Burkitt's lymphoma)"	"ST486"
"STS0421_SOFT_TISSUE"	"STS-0421"	NA	"cosmic_clp"	"soft_tissue"	"STS0421"
"SU8686_PANCREAS"	"SU8686_PANCREAS"	"SU.86.86"	"CCLE"	"pancreas"	"SU8686"
"SU8686_PANCREAS"	"SU8686"	NA	"cosmic_clp"	"pancreas"	"SU8686"
"SU8686_PANCREAS"	"SU.86.86"	NA	"eurofins"	"Pancreas"	"SU8686"
"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL1"
"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL1"
"SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-1"	"909742"	"gdsc"	"blood"	"SUDHL1"
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-10"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL10"
"SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-10"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL10"
"SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-16"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL16"
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-4"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL4"
"SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-4"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL4"
"SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-5"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL5"
"SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-5"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL5"
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-6"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL6"
"SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-6"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUDHL6"
"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SU-DHL-8"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUDHL8"
"SUDHL8_NS"	"SU-DHL-8"	NA	"cosmic_clp"	"NS"	"SUDHL8"
"SUIT2_PANCREAS"	"SUIT2_PANCREAS"	"SUIT-2"	"CCLE"	"pancreas"	"SUIT2"
"SUIT2_PANCREAS"	"SUIT-2"	NA	"cosmic_clp"	"pancreas"	"SUIT2"
"SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-B15"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUPB15"
"SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-B15"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUPB15"
"SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-B8"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUPB8"
"SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-HD1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUPHD1"
"SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-HD1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUPHD1"
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-M2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUPM2"
"SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-M2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUPM2"
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-T1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUPT1"
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-T1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"SUPT1"
"SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-T1"	"909743"	"gdsc"	"blood"	"SUPT1"
"SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"SUP-T11"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"SUPT11"
"SW1088_CENTRAL_NERVOUS_SYSTEM"	"SW1088_CENTRAL_NERVOUS_SYSTEM"	"SW 1088"	"CCLE"	"central_nervous_system"	"SW1088"
"SW1088_CENTRAL_NERVOUS_SYSTEM"	"SW1088"	NA	"cosmic_clp"	"central_nervous_system"	"SW1088"
"SW1088_CENTRAL_NERVOUS_SYSTEM"	"SW1088"	"909745"	"gdsc"	"nervous_system"	"SW1088"
"SW1088_CENTRAL_NERVOUS_SYSTEM"	"SW1088"	NA	"eurofins"	"CNS"	"SW1088"
"SW1116_LARGE_INTESTINE"	"SW1116_LARGE_INTESTINE"	"SW1116"	"CCLE"	"large_intestine"	"SW1116"
"SW1116_LARGE_INTESTINE"	"SW1116"	NA	"cosmic_clp"	"large_intestine"	"SW1116"
"SW1116_LARGE_INTESTINE"	"SW1116"	"909746"	"gdsc"	"digestive_system"	"SW1116"
"SW1271_LUNG"	"SW1271_LUNG"	"SW 1271"	"CCLE"	"lung"	"SW1271"
"SW1271_LUNG"	"SW1271"	NA	"cosmic_clp"	"lung"	"SW1271"
"SW13_ADRENAL_GLAND"	"SW13"	NA	"cosmic_clp"	"adrenal_gland"	"SW13"
"SW13_ADRENAL_GLAND"	"SW13"	"909744"	"gdsc"	"kidney"	"SW13"
"SW13_ADRENAL_GLAND"	"SW-13"	NA	"eurofins"	"Endocrine (Adrenal gland)"	"SW13"
"SW1353_BONE"	"SW1353_BONE"	"SW 1353"	"CCLE"	"bone"	"SW1353"
"SW1353_BONE"	"SW1353"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"SW1353"
"SW1417_LARGE_INTESTINE"	"SW1417_LARGE_INTESTINE"	"SW1417"	"CCLE"	"large_intestine"	"SW1417"
"SW1417_LARGE_INTESTINE"	"SW1417"	NA	"cosmic_clp"	"large_intestine"	"SW1417"
"SW1417_LARGE_INTESTINE"	"SW1417"	"909747"	"gdsc"	"digestive_system"	"SW1417"
"SW1417_LARGE_INTESTINE"	"SW1417"	NA	"eurofins"	"Colon"	"SW1417"
"SW1463_LARGE_INTESTINE"	"SW1463_LARGE_INTESTINE"	"SW1463"	"CCLE"	"large_intestine"	"SW1463"
"SW1463_LARGE_INTESTINE"	"SW1463"	NA	"cosmic_clp"	"large_intestine"	"SW1463"
"SW1463_LARGE_INTESTINE"	"SW1463"	"909748"	"gdsc"	"digestive_system"	"SW1463"
"SW1463_LARGE_INTESTINE"	"SW1463"	NA	"eurofins"	"Colon/GI (Rectum)"	"SW1463"
"SW156_KIDNEY"	"SW156"	NA	"cosmic_clp"	"kidney"	"SW156"
"SW1573_LUNG"	"SW1573_LUNG"	"SW 1573"	"CCLE"	"lung"	"SW1573"
"SW1573_LUNG"	"SW1573"	NA	"cosmic_clp"	"lung"	"SW1573"
"SW1573_LUNG"	"SW1573"	"724878"	"gdsc"	"lung"	"SW1573"
"SW1710_URINARY_TRACT"	"SW1710_URINARY_TRACT"	"SW-1710"	"CCLE"	"urinary_tract"	"SW1710"
"SW1710_URINARY_TRACT"	"SW1710"	NA	"cosmic_clp"	"urinary_tract"	"SW1710"
"SW1710_URINARY_TRACT"	"SW1710"	"909749"	"gdsc"	"urogenital_system"	"SW1710"
"SW1783_CENTRAL_NERVOUS_SYSTEM"	"SW1783_CENTRAL_NERVOUS_SYSTEM"	"SW 1783"	"CCLE"	"central_nervous_system"	"SW1783"
"SW1783_CENTRAL_NERVOUS_SYSTEM"	"SW1783"	NA	"cosmic_clp"	"central_nervous_system"	"SW1783"
"SW1783_CENTRAL_NERVOUS_SYSTEM"	"SW1783"	"909750"	"gdsc"	"nervous_system"	"SW1783"
"SW1783_CENTRAL_NERVOUS_SYSTEM"	"SW1783"	NA	"eurofins"	"CNS"	"SW1783"
"SW1990_PANCREAS"	"SW1990_PANCREAS"	"SW 1990"	"CCLE"	"pancreas"	"SW1990"
"SW1990_PANCREAS"	"SW1990"	NA	"cosmic_clp"	"pancreas"	"SW1990"
"SW1990_PANCREAS"	"SW1990"	"910907"	"gdsc"	"pancreas"	"SW1990"
"SW403_LARGE_INTESTINE"	"SW403_LARGE_INTESTINE"	"SW403"	"CCLE"	"large_intestine"	"SW403"
"SW403_LARGE_INTESTINE"	"SW403"	NA	"cosmic_clp"	"large_intestine"	"SW403"
"SW403_LARGE_INTESTINE"	"SW403"	NA	"eurofins"	"Colon"	"SW403"
"SW48_LARGE_INTESTINE"	"SW48_LARGE_INTESTINE"	"SW48"	"CCLE"	"large_intestine"	"SW48"
"SW48_LARGE_INTESTINE"	"SW48"	NA	"cosmic_clp"	"large_intestine"	"SW48"
"SW48_LARGE_INTESTINE"	"SW48"	"909751"	"gdsc"	"digestive_system"	"SW48"
"SW48_LARGE_INTESTINE"	"SW48"	NA	"eurofins"	"Colon"	"SW48"
"SW480_LARGE_INTESTINE"	"SW480_LARGE_INTESTINE"	"SW480"	"CCLE"	"large_intestine"	"SW480"
"SW480_LARGE_INTESTINE"	"SW480"	NA	"eurofins"	"Colon"	"SW480"
"SW579_THYROID"	"SW579_THYROID"	"SW579"	"CCLE"	"thyroid"	"SW579"
"SW579_THYROID"	"SW579"	NA	"eurofins"	"Endocrine (Thyroid)"	"SW579"
